filepath,split
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/201.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/242.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/659.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/389.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/634.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/603.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/293.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/792.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/595.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/514.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/350.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/175.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/040.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/774.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/189.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/197.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/216.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/423.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/394.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/263.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/259.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/316.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/528.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/565.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/035.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/232.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/141.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/120.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/306.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/638.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/666.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/083.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/640.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/301.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/525.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/213.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/716.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/082.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/721.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/607.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/459.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/271.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/662(1).wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/334.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/093.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/267.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/458.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/123.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/158.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/024.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/342.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/069.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/775.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/264.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/382.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/875.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/629.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/668.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/208.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/528.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/232.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/625.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/390.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/072.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/824.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/322.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/466(1).wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/764.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/623.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/129.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/793.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/540.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/315.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/801.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/637.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/343.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/653.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/480.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/010.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/008.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/356.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/450.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/474.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/657.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/634.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/168.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/378.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/831.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/506.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/445.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/044.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/424.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/516.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/430.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/080.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/191.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/307.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/472.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/150.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/495.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/517.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/097.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/527.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/736.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/488.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/062.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/516.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/370.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/388.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/584.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/259.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/684.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/629.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/443.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/613.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/790.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/579.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/411.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/492.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/209.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/367.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/347.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/457.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/475.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/372.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/605.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/635.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/323.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/363.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/157.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/440.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/146.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/407.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/434.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/211.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/801.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/291.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/431.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/151.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/576.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/264.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/530.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/588.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/555.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/732.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/587.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/484.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/499.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/796.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/655.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/384.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/238.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/067.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/417.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/660.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/603.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/776.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/759.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/794.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/240.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/691.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/213.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/474.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/167.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/520.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/570.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/522.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/578.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/544.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/216.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/212.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/732.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/540.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/325.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/106.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/302.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/568.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/378.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/629.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/704.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/466.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/212.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/072.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/408.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/615.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/288.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/616.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/343.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/383.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/299.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/356.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/101.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/075.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/397.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/430.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/076.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/833.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/493.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/186.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/706.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/228.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/347.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/493.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/718.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/052.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/300.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/136.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/567.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/543.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/177.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/624.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/500.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/368.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/671.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/258.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/284.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/493.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/165.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/531.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/856.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/514.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/134.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/181.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/157.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/425.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/496.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/085.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/126.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/704.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/183.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/359.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/399.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/597.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/526.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/734.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/781.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/521.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/384.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/425.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/318.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/883.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/748.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/532.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/526.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/639.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/871.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/511.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/421.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/661.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/237.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/552.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/730.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/691.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/084.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/149.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/706.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/135.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/625.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/531.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/382.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/036.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/586.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/322.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/790.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/275.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/172.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/428.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/647.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/774.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/200.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/271.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/185.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/170.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/527.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/552.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/720.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/519.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/352.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/116.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/442.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/532.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/126.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/007.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/484.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/293.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/327.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/431.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/377.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/756.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/084.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/670.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/508.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/717.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/276.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/171.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/081.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/346.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/048.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/374.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/860.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/495.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/307.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/544.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/196.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/137.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/349.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/201.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/511.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/766.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/641.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/569.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/206.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/758.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/106.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/714.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/596.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/628.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/812.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/062.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/449.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/030.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/055.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/207.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/230.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/665.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/582.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/102.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/381.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/320.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/607.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/020.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/816.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Footstep/130.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/SneezeCough/237.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/450.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Gunshot/388.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/484.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/MovingMotorVehicle/169.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/DogBark/128.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Rain/518.wav,train
/content/drive/MyDrive/Thesis_Github_Code/DataSet/Keyboard/133.wav,train
